ts_code,trade_date,open,high,low,close,volume,amount,pct_chg
002202.SZ,2024-09-12,8.05,8.2,8.04,8.08,259528,214154063.48,-0.12
002202.SZ,2024-09-13,8.11,8.17,8.0,8.02,216159,177714947.88,-0.74
002202.SZ,2024-09-18,7.97,8.11,7.92,8.1,201622,164527049.49,1.0
002202.SZ,2024-09-19,8.12,8.17,8.03,8.08,309207,254444616.28,-0.25
002202.SZ,2024-09-20,8.08,8.14,8.02,8.07,229052,188029972.55,-0.12
002202.SZ,2024-09-23,8.08,8.11,7.98,8.02,248372,203115561.53,-0.62
002202.SZ,2024-09-24,8.1,8.29,8.05,8.28,453026,377763291.72,3.24
002202.SZ,2024-09-25,8.33,8.58,8.29,8.43,534035,459646656.54,1.81
002202.SZ,2024-09-26,8.43,8.62,8.35,8.61,455354,392870898.86,2.14
002202.SZ,2024-09-27,8.74,9.13,8.67,9.0,742353,670769320.51,4.53
002202.SZ,2024-09-30,9.27,9.9,9.17,9.88,1185388,1152123936.62,9.78
002202.SZ,2024-10-08,10.88,10.88,10.46,10.88,1626698,1773543770.11,10.12
002202.SZ,2024-10-09,10.67,10.67,10.09,10.25,1151013,1214863810.39,-5.79
002202.SZ,2024-10-10,10.24,10.62,10.15,10.28,800267,841764180.51,0.29
002202.SZ,2024-10-11,10.3,10.3,9.56,9.69,670240,668925200.3,-5.74
002202.SZ,2024-10-14,9.7,9.98,9.66,9.93,487023,485307716.28,2.48
002202.SZ,2024-10-15,9.94,9.94,9.57,9.59,452889,448585829.14,-3.42
002202.SZ,2024-10-16,9.54,9.68,9.37,9.51,443481,427665904.09,-0.83
002202.SZ,2024-10-17,9.51,9.64,9.27,9.3,364216,348252733.07,-2.21
002202.SZ,2024-10-18,9.29,9.89,9.24,9.68,619255,602370280.52,4.09
002202.SZ,2024-10-21,9.7,10.02,9.62,9.88,635582,634620840.48,2.07
002202.SZ,2024-10-22,9.87,10.64,9.8,10.52,1003346,1054761321.38,6.48
002202.SZ,2024-10-23,10.52,11.28,10.52,10.98,1435271,1587855109.24,4.37
002202.SZ,2024-10-24,10.91,10.91,10.61,10.66,663626,722149643.62,-2.91
002202.SZ,2024-10-25,10.63,11.01,10.61,10.86,614510,676566532.57,1.88
002202.SZ,2024-10-28,10.93,11.07,10.67,10.74,655537,715902965.25,-1.1
002202.SZ,2024-10-29,10.75,10.85,10.44,10.59,563968,606064626.44,-1.4
002202.SZ,2024-10-30,10.49,10.71,10.39,10.52,395599,422082804.7,-0.66
002202.SZ,2024-10-31,10.88,10.96,10.66,10.74,787500,861142971.07,2.09
002202.SZ,2024-11-01,10.88,10.92,10.39,10.74,647382,698342827.8,0.0
002202.SZ,2024-11-04,10.72,10.96,10.65,10.75,601631,657248555.44,0.09
002202.SZ,2024-11-05,10.73,11.06,10.6,11.02,843777,933773345.46,2.51
002202.SZ,2024-11-06,11.03,11.74,11.03,11.29,1169038,1355152071.61,2.45
002202.SZ,2024-11-07,11.04,11.24,10.94,11.21,656594,738469197.99,-0.71
002202.SZ,2024-11-08,11.28,11.49,11.03,11.05,664373,755856348.22,-1.43
002202.SZ,2024-11-11,11.02,11.12,10.87,10.98,568366,631510063.1,-0.63
002202.SZ,2024-11-12,11.09,11.09,10.69,10.8,664596,730440425.26,-1.64
002202.SZ,2024-11-13,10.78,10.89,10.68,10.85,364038,397827101.74,0.46
002202.SZ,2024-11-14,10.8,10.84,10.56,10.58,416616,450315876.06,-2.49
002202.SZ,2024-11-15,10.52,10.62,10.19,10.21,494151,520325678.1,-3.5
002202.SZ,2024-11-18,10.27,10.66,10.27,10.35,472580,500781769.11,1.37
002202.SZ,2024-11-19,10.31,10.51,10.29,10.48,350833,370214152.51,1.26
002202.SZ,2024-11-20,10.48,10.48,10.27,10.3,415108,435682898.46,-1.72
002202.SZ,2024-11-21,10.35,10.38,10.16,10.22,353209,365844557.33,-0.78
002202.SZ,2024-11-22,10.23,10.25,9.79,9.85,392321,397807402.49,-3.62
002202.SZ,2024-11-25,9.94,10.53,9.94,10.25,930352,973679926.72,4.06
002202.SZ,2024-11-26,10.27,10.55,10.16,10.32,559142,588586612.35,0.68
002202.SZ,2024-11-27,10.26,11.26,10.25,11.2,1200932,1314612435.94,8.53
002202.SZ,2024-11-28,11.04,11.09,10.69,10.82,722769,795176572.55,-3.39
002202.SZ,2024-11-29,10.79,11.21,10.74,11.02,798549,893706617.91,1.85
002202.SZ,2024-12-02,11.06,11.26,10.89,11.04,625983,700719819.71,0.18
002202.SZ,2024-12-03,11.11,11.31,11.02,11.18,652318,736613973.47,1.27
002202.SZ,2024-12-04,11.07,11.24,10.96,11.05,556235,623758959.06,-1.16
002202.SZ,2024-12-05,10.99,11.03,10.8,10.86,333630,367797484.46,-1.72
002202.SZ,2024-12-06,10.92,10.95,10.65,10.85,359848,394256187.26,-0.09
002202.SZ,2024-12-09,10.86,10.88,10.66,10.8,301452,328936709.25,-0.46
002202.SZ,2024-12-10,11.04,11.14,10.67,10.69,571744,625073811.01,-1.02
002202.SZ,2024-12-11,10.66,10.83,10.65,10.73,267883,291198677.5,0.37
002202.SZ,2024-12-12,10.72,10.86,10.66,10.84,329604,360494553.63,1.03
002202.SZ,2024-12-13,10.77,10.88,10.65,10.67,337870,366649716.16,-1.57
002202.SZ,2024-12-16,10.71,11.0,10.47,10.54,487822,529016423.07,-1.22
002202.SZ,2024-12-17,10.52,10.68,10.44,10.52,247003,264641694.44,-0.19
002202.SZ,2024-12-18,10.5,10.61,10.46,10.49,194194,207355664.72,-0.29
002202.SZ,2024-12-19,10.43,10.67,10.26,10.64,259815,276257299.66,1.43
002202.SZ,2024-12-20,10.65,10.8,10.54,10.64,233006,250761892.09,0.0
002202.SZ,2024-12-23,10.57,10.76,10.51,10.55,305166,328840136.96,-0.85
002202.SZ,2024-12-24,10.55,10.85,10.44,10.76,315930,343094562.61,1.99
002202.SZ,2024-12-25,10.77,10.8,10.4,10.5,284856,303391068.53,-2.42
002202.SZ,2024-12-26,10.47,10.56,10.32,10.45,262971,278455653.61,-0.48
002202.SZ,2024-12-27,10.26,10.37,10.0,10.25,478576,493994369.86,-1.91
002202.SZ,2024-12-30,10.17,10.46,10.12,10.37,303576,318228534.24,1.17
002202.SZ,2024-12-31,10.38,10.46,10.19,10.19,245969,256394880.13,-1.74
002202.SZ,2025-01-02,10.17,10.25,9.77,9.87,322802,327364405.78,-3.14
002202.SZ,2025-01-03,9.87,10.09,9.71,9.74,282219,282128428.46,-1.32
002202.SZ,2025-01-06,9.77,10.04,9.75,9.95,271338,272296840.43,2.16
002202.SZ,2025-01-07,9.9,10.11,9.86,10.11,252619,256431663.42,1.61
002202.SZ,2025-01-08,10.11,10.11,9.73,9.94,251600,252928230.32,-1.68
002202.SZ,2025-01-09,9.87,10.02,9.85,9.85,160434,161334136.22,-0.91
002202.SZ,2025-01-10,9.86,9.95,9.66,9.68,188368,187057341.13,-1.73
002202.SZ,2025-01-13,9.61,9.83,9.57,9.69,202907,199668889.68,0.1
002202.SZ,2025-01-14,9.69,9.94,9.58,9.88,227256,226272673.6,1.96
002202.SZ,2025-01-15,9.86,9.87,9.71,9.78,194203,192600273.79,-1.01
002202.SZ,2025-01-16,9.78,10.01,9.72,9.77,191958,191567232.2,-0.1
002202.SZ,2025-01-17,9.78,9.99,9.73,9.75,210328,209408680.48,-0.2
002202.SZ,2025-01-20,9.79,10.04,9.79,9.94,262163,264097159.42,1.95
002202.SZ,2025-01-21,9.93,10.01,9.8,9.86,229531,230444771.55,-0.8
002202.SZ,2025-01-22,9.83,9.91,9.67,9.81,196088,194391575.38,-0.51
002202.SZ,2025-01-23,9.88,10.01,9.7,9.73,230365,229918876.53,-0.82
002202.SZ,2025-01-24,9.7,9.86,9.68,9.77,197368,196152838.25,0.41
002202.SZ,2025-01-27,9.76,9.77,9.47,9.47,325078,316442096.37,-3.07
002202.SZ,2025-02-05,9.41,9.44,8.85,8.93,740273,672810710.1,-5.7
002202.SZ,2025-02-06,8.95,9.02,8.76,8.98,544866,492921294.01,0.56
002202.SZ,2025-02-07,8.99,9.31,8.87,9.2,483288,449709741.7,2.45
002202.SZ,2025-02-10,9.31,9.34,9.13,9.17,392100,365767745.86,-0.33
002202.SZ,2025-02-11,9.18,9.2,8.99,9.1,330723,304301299.09,-0.76
002202.SZ,2025-02-12,9.1,9.18,9.06,9.18,249908,231370167.89,0.88
002202.SZ,2025-02-13,9.18,9.2,8.96,8.96,435511,399189822.63,-2.4
002202.SZ,2025-02-14,8.96,9.02,8.89,8.99,291102,264877868.47,0.33
002202.SZ,2025-02-17,9.0,9.03,8.89,8.97,325866,296387075.1,-0.22
002202.SZ,2025-02-18,8.98,9.04,8.78,8.82,362387,328001003.55,-1.67
002202.SZ,2025-02-19,8.8,8.95,8.74,8.94,355861,320751500.56,1.36
002202.SZ,2025-02-20,8.94,8.95,8.76,8.78,358619,320546779.63,-1.79
002202.SZ,2025-02-21,8.79,8.88,8.76,8.87,399192,357793425.57,1.03
002202.SZ,2025-02-24,8.87,8.93,8.69,8.74,536371,479034143.07,-1.47
002202.SZ,2025-02-25,8.75,9.03,8.66,8.94,726509,657222017.0,2.29
002202.SZ,2025-02-26,9.01,9.26,8.97,9.15,838989,780686656.16,2.35
002202.SZ,2025-02-27,9.15,9.18,8.88,9.02,568272,518728728.15,-1.42
002202.SZ,2025-02-28,8.99,9.05,8.91,8.91,427637,389769693.07,-1.22
002202.SZ,2025-03-03,8.92,9.09,8.85,8.89,511575,466463737.82,-0.22
002202.SZ,2025-03-04,8.86,8.98,8.76,8.91,457653,412053113.52,0.22
002202.SZ,2025-03-05,8.91,8.93,8.76,8.82,288282,258056534.09,-1.01
002202.SZ,2025-03-06,8.83,8.94,8.77,8.92,404892,365163492.25,1.13
002202.SZ,2025-03-07,8.88,8.92,8.75,8.81,476805,426783379.86,-1.23
002202.SZ,2025-03-10,8.82,8.94,8.82,8.87,322647,290492516.5,0.68
002202.SZ,2025-03-11,8.82,8.91,8.75,8.91,334129,299439220.82,0.45
002202.SZ,2025-03-12,8.91,8.98,8.84,8.92,381954,345534634.13,0.11
002202.SZ,2025-03-13,8.94,9.0,8.76,8.89,468518,421923610.18,-0.34
002202.SZ,2025-03-14,8.88,9.11,8.85,9.01,626981,574240619.16,1.35
002202.SZ,2025-03-17,9.04,9.3,9.04,9.09,771094,717646648.13,0.89
002202.SZ,2025-03-18,9.18,9.27,9.12,9.17,480024,447662456.07,0.88
002202.SZ,2025-03-19,9.18,9.26,9.11,9.17,504732,470854171.65,0.0
002202.SZ,2025-03-20,9.17,9.43,9.11,9.41,830345,787529325.51,2.62
002202.SZ,2025-03-21,9.38,9.75,9.33,9.53,990531,961288112.37,1.28
002202.SZ,2025-03-24,9.61,9.61,9.23,9.36,754957,713289688.49,-1.78
002202.SZ,2025-03-25,9.36,9.48,9.23,9.26,418157,395376345.19,-1.07
002202.SZ,2025-03-26,9.26,9.35,9.18,9.27,328086,308849825.39,0.11
002202.SZ,2025-03-27,9.27,9.27,9.04,9.16,402383,373818318.62,-1.19
002202.SZ,2025-03-28,9.1,9.17,8.96,8.98,386609,354382582.59,-1.97
002202.SZ,2025-03-31,8.97,9.08,8.72,8.74,587310,529301668.84,-2.67
002202.SZ,2025-04-01,8.75,8.92,8.73,8.75,455562,406614346.94,0.11
002202.SZ,2025-04-02,8.76,8.87,8.58,8.8,525060,466449552.69,0.57
002202.SZ,2025-04-03,8.73,8.84,8.7,8.74,342606,304824092.65,-0.68
002202.SZ,2025-04-07,8.32,8.32,7.85,7.85,562642,456266695.76,-10.18
