ts_code,trade_date,open,high,low,close,volume,amount,pct_chg
600207.SH,2024-12-05,5.07,5.24,5.05,5.24,236031,122193954.0,3.15
600207.SH,2024-12-06,5.21,5.31,5.12,5.3,250106,131031977.0,1.15
600207.SH,2024-12-09,5.3,5.35,5.14,5.22,256994,134323030.0,-1.51
600207.SH,2024-12-10,5.32,5.35,5.19,5.2,218734,115060019.0,-0.38
600207.SH,2024-12-11,5.2,5.31,5.17,5.3,220108,116031284.0,1.92
600207.SH,2024-12-12,5.32,5.4,5.23,5.35,211682,112710375.0,0.94
600207.SH,2024-12-13,5.33,5.33,5.15,5.17,195565,102123918.0,-3.36
600207.SH,2024-12-16,5.19,5.21,5.11,5.13,122243,63065012.0,-0.77
600207.SH,2024-12-17,5.1,5.17,4.9,4.92,200460,99921704.0,-4.09
600207.SH,2024-12-18,4.96,5.01,4.86,4.93,126055,62373222.0,0.2
600207.SH,2024-12-19,4.9,5.09,4.88,4.98,229860,114153815.0,1.01
600207.SH,2024-12-20,4.94,4.99,4.9,4.92,144321,71394230.0,-1.2
600207.SH,2024-12-23,4.87,4.93,4.6,4.64,244775,115740692.0,-5.69
600207.SH,2024-12-24,4.63,4.79,4.62,4.68,156543,73308749.0,0.86
600207.SH,2024-12-25,4.7,4.73,4.46,4.55,149891,68083695.0,-2.78
600207.SH,2024-12-26,4.55,4.72,4.53,4.63,131059,60527664.0,1.76
600207.SH,2024-12-27,4.62,4.73,4.58,4.64,106863,49953203.0,0.22
600207.SH,2024-12-30,4.67,4.67,4.48,4.58,137498,62412858.0,-1.29
600207.SH,2024-12-31,4.59,4.66,4.44,4.46,126875,57575014.0,-2.62
600207.SH,2025-01-02,4.47,4.53,4.31,4.35,131282,58118088.0,-2.47
600207.SH,2025-01-03,4.38,4.43,4.09,4.14,143343,60858060.0,-4.83
600207.SH,2025-01-06,4.13,4.19,3.99,4.13,121362,49916136.0,-0.24
600207.SH,2025-01-07,4.15,4.23,4.1,4.23,102241,42569000.0,2.42
600207.SH,2025-01-08,4.23,4.23,4.0,4.17,123065,50855718.0,-1.42
600207.SH,2025-01-09,4.13,4.23,4.12,4.18,88295,36999933.0,0.24
600207.SH,2025-01-10,4.2,4.2,3.97,3.97,152697,62183181.0,-5.02
600207.SH,2025-01-13,3.97,4.01,3.84,4.0,101427,40041797.0,0.76
600207.SH,2025-01-14,4.06,4.19,3.99,4.19,120057,49362778.0,4.75
600207.SH,2025-01-15,4.2,4.35,4.1,4.23,195008,82343168.0,0.95
600207.SH,2025-01-16,4.2,4.37,4.19,4.3,176818,76006392.0,1.65
600207.SH,2025-01-17,4.27,4.37,4.22,4.27,146672,63186911.0,-0.7
600207.SH,2025-01-20,4.29,4.45,4.12,4.37,194368,83768776.0,2.34
600207.SH,2025-01-21,4.37,4.39,4.29,4.32,117080,50633786.0,-1.14
600207.SH,2025-01-22,4.3,4.35,4.26,4.31,92752,40037073.0,-0.23
600207.SH,2025-01-23,4.31,4.38,4.23,4.23,135213,58080736.0,-1.86
600207.SH,2025-01-24,4.23,4.26,4.16,4.23,111161,46929553.0,0.0
600207.SH,2025-01-27,4.23,4.29,4.15,4.17,103040,43443290.0,-1.42
600207.SH,2025-02-05,4.2,4.25,4.17,4.25,114844,48406875.0,1.92
600207.SH,2025-02-06,4.23,4.3,4.18,4.28,145785,61935766.0,0.71
600207.SH,2025-02-07,4.27,4.71,4.26,4.71,848596,394788830.0,10.05
600207.SH,2025-02-10,4.55,4.63,4.52,4.57,795777,363454056.0,-2.97
600207.SH,2025-02-11,4.59,4.61,4.47,4.52,377427,170398312.0,-1.09
600207.SH,2025-02-12,4.5,4.55,4.48,4.54,284138,128261166.0,0.44
600207.SH,2025-02-13,4.53,4.59,4.46,4.54,286293,129541542.0,0.0
600207.SH,2025-02-14,4.54,4.62,4.47,4.49,257050,116490099.0,-1.1
600207.SH,2025-02-17,4.5,4.57,4.46,4.56,242898,110040392.0,1.56
600207.SH,2025-02-18,4.55,4.63,4.4,4.42,321311,145706746.0,-3.07
600207.SH,2025-02-19,4.39,4.47,4.39,4.47,198634,88077780.0,1.13
600207.SH,2025-02-20,4.46,4.58,4.4,4.53,207979,93711469.0,1.34
600207.SH,2025-02-21,4.55,4.57,4.43,4.52,186875,83779627.0,-0.22
600207.SH,2025-02-24,4.5,4.54,4.47,4.52,158584,71497024.0,0.0
600207.SH,2025-02-25,4.49,4.58,4.45,4.55,225772,102788770.0,0.66
600207.SH,2025-02-26,4.61,4.68,4.54,4.66,311118,143475496.0,2.42
600207.SH,2025-02-27,4.64,4.65,4.49,4.56,216368,98554804.0,-2.15
600207.SH,2025-02-28,4.56,4.61,4.41,4.42,171522,77351753.0,-3.07
600207.SH,2025-03-03,4.41,4.55,4.41,4.45,193446,86749281.0,0.68
600207.SH,2025-03-04,4.43,4.52,4.37,4.52,153163,68473618.0,1.57
600207.SH,2025-03-05,4.49,4.51,4.36,4.44,169302,74732349.0,-1.77
600207.SH,2025-03-06,4.45,4.53,4.42,4.52,164137,73704325.0,1.8
600207.SH,2025-03-07,4.49,4.8,4.42,4.7,517745,240037474.0,3.98
600207.SH,2025-03-10,4.62,4.7,4.6,4.64,280841,130186016.0,-1.28
600207.SH,2025-03-11,4.6,4.62,4.52,4.59,171314,78108764.0,-1.08
600207.SH,2025-03-12,4.61,4.68,4.59,4.61,187807,86922542.0,0.44
600207.SH,2025-03-13,4.62,4.62,4.47,4.52,158724,71797318.0,-1.95
600207.SH,2025-03-14,4.52,4.63,4.46,4.59,185350,84668873.0,1.55
600207.SH,2025-03-17,4.62,4.71,4.59,4.6,168868,78480245.0,0.22
600207.SH,2025-03-18,4.61,4.71,4.59,4.67,175222,81454336.0,1.52
600207.SH,2025-03-19,4.67,4.68,4.57,4.6,136995,63027436.0,-1.5
600207.SH,2025-03-20,4.59,4.82,4.59,4.68,270480,127102057.0,1.74
600207.SH,2025-03-21,4.67,4.69,4.58,4.61,184433,85460769.0,-1.5
600207.SH,2025-03-24,4.6,4.62,4.26,4.38,244337,107667196.0,-4.99
600207.SH,2025-03-25,4.35,4.43,4.29,4.37,117108,51073613.0,-0.23
600207.SH,2025-03-26,4.35,4.5,4.34,4.44,167542,74678498.0,1.6
600207.SH,2025-03-27,4.45,4.45,4.28,4.3,159098,68852761.0,-3.15
600207.SH,2025-03-28,4.3,4.34,4.18,4.19,134940,57266913.0,-2.56
600207.SH,2025-03-31,4.15,4.15,4.02,4.08,141532,57702270.0,-2.63
600207.SH,2025-04-01,4.11,4.18,4.09,4.14,90690,37584601.0,1.47
600207.SH,2025-04-02,4.16,4.2,4.1,4.16,74739,31145674.0,0.48
600207.SH,2025-04-03,4.11,4.21,4.1,4.19,78267,32547401.0,0.72
600207.SH,2025-04-07,4.01,4.01,3.77,3.77,162855,62148221.0,-10.02
600207.SH,2025-04-08,3.71,3.8,3.59,3.66,173060,63612982.0,-2.92
600207.SH,2025-04-09,3.59,3.76,3.4,3.73,179562,64273766.0,1.91
600207.SH,2025-04-10,3.8,3.89,3.77,3.88,161774,62136791.0,4.02
600207.SH,2025-04-11,4.27,4.27,4.15,4.27,259404,110637544.0,10.05
600207.SH,2025-04-14,4.49,4.56,4.27,4.3,589480,256504088.0,0.7
600207.SH,2025-04-15,4.25,4.28,4.12,4.18,366210,153081482.0,-2.79
600207.SH,2025-04-16,4.15,4.22,4.0,4.02,228705,93273204.0,-3.83
600207.SH,2025-04-17,3.97,4.06,3.97,4.04,109441,44163105.0,0.5
600207.SH,2025-04-18,4.04,4.05,3.99,4.01,93227,37367254.0,-0.74
600207.SH,2025-04-21,4.02,4.2,3.98,4.1,208193,84980833.0,2.24
600207.SH,2025-04-22,4.09,4.17,4.05,4.08,173912,71094025.0,-0.49
600207.SH,2025-04-23,4.06,4.12,4.02,4.03,125441,50918811.0,-1.23
600207.SH,2025-04-24,4.04,4.07,3.95,3.97,97486,38919237.0,-1.49
600207.SH,2025-04-25,3.97,4.03,3.96,3.97,70047,27987952.0,0.0
600207.SH,2025-04-28,3.94,3.96,3.87,3.9,92373,36104496.0,-1.76
600207.SH,2025-04-29,3.9,3.97,3.89,3.92,92552,36344514.0,0.51
600207.SH,2025-04-30,3.94,3.99,3.92,3.96,81349,32267037.0,1.02
600207.SH,2025-05-06,4.01,4.11,4.0,4.11,152318,62231470.0,3.79
600207.SH,2025-05-07,4.15,4.15,4.05,4.12,161007,66260376.0,0.24
600207.SH,2025-05-08,4.08,4.2,4.08,4.17,139001,57917371.0,1.21
600207.SH,2025-05-09,4.18,4.18,4.09,4.1,113808,46914182.0,-1.68
600207.SH,2025-05-12,4.12,4.15,4.09,4.15,98851,40778725.0,1.22
600207.SH,2025-05-13,4.18,4.25,4.15,4.18,173349,72816462.0,0.72
600207.SH,2025-05-14,4.18,4.19,4.11,4.14,101541,42045010.0,-0.96
600207.SH,2025-05-15,4.13,4.17,4.11,4.15,102224,42342426.0,0.24
600207.SH,2025-05-16,4.15,4.2,4.14,4.15,86882,36250024.0,0.0
600207.SH,2025-05-19,4.57,4.57,4.57,4.57,131322,60014163.0,10.12
600207.SH,2025-05-20,5.03,5.03,5.03,5.03,89438,44987314.0,10.07
600207.SH,2025-05-21,5.52,5.52,5.1,5.13,1571758,825817830.0,1.99
600207.SH,2025-05-22,4.81,4.95,4.62,4.62,846148,395045751.0,-9.94
600207.SH,2025-05-23,4.41,4.48,4.26,4.27,763603,331974427.0,-7.58
600207.SH,2025-05-26,4.35,4.58,4.32,4.4,607851,268543665.0,3.04
600207.SH,2025-05-27,4.35,4.44,4.26,4.43,468941,205005677.0,0.68
600207.SH,2025-05-28,4.4,4.42,4.34,4.35,293895,128491791.0,-1.81
600207.SH,2025-05-29,4.36,4.5,4.32,4.4,386331,169994512.0,1.15
600207.SH,2025-05-30,4.41,4.69,4.37,4.51,678287,309062641.0,2.5
600207.SH,2025-06-03,4.42,4.56,4.41,4.53,367120,165237582.0,0.44
600207.SH,2025-06-04,4.5,4.75,4.5,4.68,504500,234805864.0,3.31
600207.SH,2025-06-05,4.65,4.72,4.58,4.61,333747,154569273.0,-1.5
600207.SH,2025-06-06,4.61,4.7,4.58,4.61,279866,129861891.0,0.0
600207.SH,2025-06-09,4.62,4.64,4.57,4.61,211975,97444977.0,0.0
600207.SH,2025-06-10,4.61,4.72,4.52,4.65,361401,166980618.0,0.87
600207.SH,2025-06-11,4.6,4.66,4.59,4.62,190630,88219706.0,-0.65
600207.SH,2025-06-12,4.59,4.64,4.55,4.58,163171,74821128.0,-0.87
600207.SH,2025-06-13,4.59,4.6,4.47,4.5,200676,90506807.0,-1.75
600207.SH,2025-06-16,4.46,4.57,4.44,4.56,127529,57916817.0,1.33
600207.SH,2025-06-17,4.56,4.6,4.52,4.56,111814,50935009.0,0.0
600207.SH,2025-06-18,4.54,4.58,4.51,4.55,105670,48025940.0,-0.22
600207.SH,2025-06-19,4.53,4.6,4.42,4.45,162816,73113127.0,-2.2
600207.SH,2025-06-20,4.45,4.61,4.42,4.44,194481,87651955.0,-0.22
600207.SH,2025-06-23,4.4,4.57,4.36,4.54,192885,86635387.0,2.25
600207.SH,2025-06-24,4.54,4.63,4.52,4.63,171889,78874549.0,1.98
600207.SH,2025-06-25,4.62,4.66,4.55,4.64,185401,85448852.0,0.22
600207.SH,2025-06-26,4.66,4.66,4.57,4.59,152790,70507343.0,-1.08
600207.SH,2025-06-27,4.59,4.65,4.59,4.62,140069,64716373.0,0.65
600207.SH,2025-06-30,4.63,4.81,4.63,4.76,295483,139173229.0,3.03
600207.SH,2025-07-01,4.69,4.71,4.63,4.7,222523,104055277.0,-1.26
600207.SH,2025-07-02,4.73,4.97,4.73,4.89,641974,311731415.0,4.04
600207.SH,2025-07-03,4.95,5.05,4.85,4.88,591433,290917640.0,-0.2
600207.SH,2025-07-04,4.87,4.99,4.76,4.79,411846,198908050.0,-1.84
600207.SH,2025-07-07,4.73,4.83,4.7,4.8,239191,114379691.0,0.21
600207.SH,2025-07-08,4.79,5.03,4.72,4.98,461509,227825757.0,3.75
600207.SH,2025-07-09,4.93,4.99,4.88,4.92,304167,150007171.0,-1.2
600207.SH,2025-07-10,4.9,5.02,4.88,4.91,228005,112338599.0,-0.2
600207.SH,2025-07-11,4.91,4.99,4.83,4.97,279793,137419649.0,1.22
600207.SH,2025-07-14,4.85,5.02,4.78,5.0,401050,197961315.0,0.6
600207.SH,2025-07-15,4.95,4.99,4.76,4.8,248452,119948796.0,-4.0
600207.SH,2025-07-16,4.78,4.83,4.7,4.82,212931,101690488.0,0.42
600207.SH,2025-07-17,4.85,4.92,4.81,4.84,181133,87871414.0,0.41
600207.SH,2025-07-18,4.8,4.89,4.75,4.81,167042,80009954.0,-0.62
600207.SH,2025-07-21,4.8,4.99,4.78,4.91,275200,134997401.0,2.08
600207.SH,2025-07-22,4.92,4.98,4.84,4.94,205253,100570639.0,0.61
600207.SH,2025-07-23,4.98,5.02,4.84,4.87,302240,149234451.0,-1.42
600207.SH,2025-07-24,4.82,4.95,4.81,4.93,202111,98610768.0,1.23
600207.SH,2025-07-25,4.95,5.15,4.89,4.91,257600,128237194.0,-0.41
600207.SH,2025-07-28,4.91,4.99,4.82,4.9,234617,114982828.0,-0.2
600207.SH,2025-07-29,4.91,5.18,4.8,5.13,565572,282672033.0,4.69
600207.SH,2025-07-30,5.13,5.13,4.9,4.93,357843,178477997.0,-3.9
600207.SH,2025-07-31,4.88,4.95,4.79,4.82,280156,135650050.0,-2.23
600207.SH,2025-08-01,4.81,4.97,4.78,4.87,229738,112364287.0,1.04
600207.SH,2025-08-04,4.82,4.92,4.72,4.87,203819,98057448.0,0.0
600207.SH,2025-08-05,4.87,5.01,4.85,4.99,276095,136878938.0,2.46
600207.SH,2025-08-06,4.99,5.01,4.9,4.96,195915,96848764.0,-0.6
600207.SH,2025-08-07,4.96,4.96,4.85,4.86,193758,94719256.0,-2.02
600207.SH,2025-08-08,4.86,4.88,4.81,4.85,131824,63875022.0,-0.21
600207.SH,2025-08-11,4.83,4.94,4.83,4.92,158973,77892608.0,1.44
600207.SH,2025-08-12,4.92,4.93,4.82,4.85,159221,77303620.0,-1.42
600207.SH,2025-08-13,4.86,5.14,4.81,5.02,485133,240882555.0,3.51
600207.SH,2025-08-14,4.89,5.03,4.82,4.88,400160,196844959.0,-2.79
600207.SH,2025-08-15,4.87,5.01,4.84,4.94,410280,203171233.0,1.23
600207.SH,2025-08-18,4.99,5.08,4.99,5.05,342460,172804919.0,2.23
600207.SH,2025-08-19,5.05,5.1,5.03,5.05,209203,105796364.0,0.0
600207.SH,2025-08-20,5.06,5.14,5.01,5.09,195547,98945171.0,0.79
600207.SH,2025-08-21,5.08,5.15,5.04,5.11,236105,120139383.0,0.39
600207.SH,2025-08-22,5.1,5.25,5.08,5.13,248171,127548556.0,0.39
600207.SH,2025-08-25,5.13,5.18,5.04,5.13,265371,135496942.0,0.0
600207.SH,2025-08-26,5.11,5.24,5.06,5.21,343313,177642007.0,1.56
600207.SH,2025-08-27,5.19,5.31,5.0,5.01,304124,156765718.0,-3.84
600207.SH,2025-08-28,5.0,5.14,4.88,5.1,290636,146211037.0,1.8
600207.SH,2025-08-29,5.1,5.1,4.95,4.97,208304,104014833.0,-2.55
600207.SH,2025-09-01,4.96,5.26,4.94,5.24,451369,233190944.0,5.43
600207.SH,2025-09-02,5.24,5.34,5.11,5.17,280642,145759007.0,-1.34
600207.SH,2025-09-03,5.17,5.23,5.01,5.04,211576,107905656.0,-2.51
600207.SH,2025-09-04,5.04,5.54,5.04,5.54,270184,147570308.0,9.92
600207.SH,2025-09-05,5.7,5.82,5.43,5.62,1344629,753064801.0,1.44
600207.SH,2025-09-08,5.53,5.58,5.34,5.49,815019,442680868.0,-2.31
600207.SH,2025-09-09,5.38,5.68,5.38,5.48,810138,447348021.0,-0.18
600207.SH,2025-09-10,5.4,5.44,5.23,5.34,540388,287763820.0,-2.55
600207.SH,2025-09-11,5.31,5.87,5.14,5.66,976755,545776333.0,5.99
600207.SH,2025-09-12,5.66,5.72,5.48,5.5,635475,353827831.0,-2.83
600207.SH,2025-09-15,5.53,5.72,5.4,5.56,615149,342370617.0,1.09
600207.SH,2025-09-16,5.61,5.62,5.44,5.46,411631,226217504.0,-1.8
600207.SH,2025-09-17,5.56,6.01,5.5,6.01,1236660,722306012.0,10.07
600207.SH,2025-09-18,6.0,6.01,5.61,5.73,1101699,634789511.0,-4.66
600207.SH,2025-09-19,5.69,5.74,5.53,5.68,557854,313979744.0,-0.87
600207.SH,2025-09-22,5.63,5.64,5.43,5.51,408222,224155958.0,-2.99
600207.SH,2025-09-23,5.46,5.67,5.34,5.55,441454,243633074.0,0.73
600207.SH,2025-09-24,5.48,5.52,5.34,5.5,338202,183794392.0,-0.9
600207.SH,2025-09-25,5.44,5.6,5.36,5.36,304688,166360851.0,-2.55
600207.SH,2025-09-26,5.31,5.32,5.15,5.15,323457,168431221.0,-3.92
600207.SH,2025-09-29,5.16,5.22,5.06,5.15,191277,98633808.0,0.0
600207.SH,2025-09-30,5.16,5.26,5.15,5.17,187990,97675976.0,0.39
600207.SH,2025-10-09,5.21,5.51,5.16,5.43,379249,201552466.0,5.03
600207.SH,2025-10-10,5.39,5.62,5.34,5.5,374371,205817582.0,1.29
600207.SH,2025-10-13,5.3,5.56,5.22,5.48,279528,151619340.0,-0.36
600207.SH,2025-10-14,5.55,5.64,5.36,5.39,343737,189201211.0,-1.64
600207.SH,2025-10-15,5.38,5.59,5.36,5.53,309755,170463853.0,2.6
600207.SH,2025-10-16,5.49,5.52,5.34,5.35,259773,139971453.0,-3.25
600207.SH,2025-10-17,5.34,5.39,5.05,5.07,274134,141739179.0,-5.23
600207.SH,2025-10-20,5.08,5.23,5.08,5.2,195577,101189542.0,2.56
600207.SH,2025-10-21,5.23,5.38,5.14,5.33,218961,115475484.0,2.5
600207.SH,2025-10-22,5.31,5.36,5.24,5.34,200786,106463424.0,0.19
600207.SH,2025-10-23,5.34,5.38,5.27,5.35,174692,93005026.0,0.19
600207.SH,2025-10-24,5.35,5.43,5.32,5.35,191867,102993319.0,0.0
600207.SH,2025-10-27,5.39,5.41,5.18,5.23,238257,125247363.0,-2.24
600207.SH,2025-10-28,5.26,5.42,5.2,5.28,223533,118617810.0,0.96
600207.SH,2025-10-29,5.21,5.33,5.13,5.31,248741,129990371.0,0.57
600207.SH,2025-10-30,5.34,5.63,5.26,5.47,492495,268087246.0,3.01
600207.SH,2025-10-31,5.39,6.02,5.36,5.74,1058686,608044051.0,4.94
600207.SH,2025-11-03,5.8,6.28,5.79,6.07,1215105,733763947.0,5.75
600207.SH,2025-11-04,5.88,6.0,5.78,5.92,725916,429174429.0,-2.47
600207.SH,2025-11-05,5.82,6.1,5.8,5.99,544795,326846882.0,1.18
600207.SH,2025-11-06,5.98,6.0,5.83,5.86,463926,273193399.0,-2.17
600207.SH,2025-11-07,5.85,6.03,5.84,5.88,345916,204169896.0,0.34
600207.SH,2025-11-10,5.92,5.99,5.84,5.93,317611,188022407.0,0.85
600207.SH,2025-11-11,5.96,6.09,5.88,6.02,390160,235147213.0,1.52
600207.SH,2025-11-12,5.97,6.02,5.81,5.89,339463,200272106.0,-2.16
600207.SH,2025-11-13,5.86,5.94,5.81,5.85,267760,157523237.0,-0.68
600207.SH,2025-11-14,5.83,6.15,5.8,6.04,453209,271911821.0,3.25
600207.SH,2025-11-17,5.97,6.11,5.95,5.99,287062,172211771.0,-0.83
600207.SH,2025-11-18,6.03,6.05,5.81,5.89,253170,149251871.0,-1.67
600207.SH,2025-11-19,5.87,5.91,5.45,5.49,422880,235825964.0,-6.79
600207.SH,2025-11-20,5.54,5.57,5.27,5.3,304628,162974504.0,-3.46
600207.SH,2025-11-21,5.23,5.28,4.89,4.89,381643,192052820.0,-7.74
600207.SH,2025-11-24,4.93,4.98,4.83,4.9,240717,117905989.0,0.2
600207.SH,2025-11-25,4.91,5.15,4.89,5.05,264137,132842509.0,3.06
600207.SH,2025-11-26,5.07,5.11,5.0,5.01,197910,99830604.0,-0.79
600207.SH,2025-11-27,4.99,5.13,4.99,5.07,148246,75253258.0,1.2
600207.SH,2025-11-28,5.07,5.24,5.02,5.23,213411,110167402.0,3.16
600207.SH,2025-12-01,5.23,5.27,5.17,5.19,150252,78297107.0,-0.76
600207.SH,2025-12-02,5.18,5.2,5.08,5.15,130927,67115999.0,-0.77
600207.SH,2025-12-03,5.12,5.19,5.06,5.09,128655,65652758.0,-1.17
600207.SH,2025-12-04,5.07,5.13,4.98,5.02,111005,55897484.0,-1.38
600207.SH,2025-12-05,5.01,5.1,4.97,5.09,127469,64363161.0,1.39
600207.SH,2025-12-08,5.15,5.43,5.13,5.29,343009,181790132.0,3.93
600207.SH,2025-12-09,5.24,5.34,5.15,5.27,232585,121607809.0,-0.38
600207.SH,2025-12-10,5.27,5.27,5.16,5.23,131746,68557017.0,-0.76
600207.SH,2025-12-11,5.23,5.24,5.11,5.12,127802,66006538.0,-2.1
600207.SH,2025-12-12,5.1,5.18,5.08,5.1,115216,59094222.0,-0.39
600207.SH,2025-12-15,5.05,5.2,5.01,5.12,101164,51811085.0,0.39
600207.SH,2025-12-16,5.09,5.11,4.92,4.93,169563,84376084.0,-3.71
600207.SH,2025-12-17,4.92,5.01,4.81,4.99,135500,66485048.0,1.22
